refArea,PercentageofEducationlevelofresidents-illeterate,PercentageofSchooldropout,Data Domain,Observation URI,references,PercentageofEducationlevelofresidents-university,publisher,PercentageofEducationlevelofresidents-secondary,PercentageofEducationlevelofresidents-intermediate,PercentageofEducationlevelofresidents-vocational,PercentageofEducationlevelofresidents-elementary,PercentageofEducationlevelofresidents-highereducation,refArea District,refArea Governorate,Town,dataset
,1e+01,1e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Sir,https://impact.cib.gov.lb/home#open_data_section,1.2e+01,Impact Open Data,2.6e+01,2.5e+01,4e+00,1.5e+01,8e+00,http://dbpedia.org/resource/Nabatieh_District,https://dbpedia.org/page/Nabatieh_Governorate,Kfar Sir,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Tay+El-Matn,https://impact.cib.gov.lb/home#open_data_section,5e+01,Impact Open Data,1.5e+01,1e+01,1e+01,1e+01,2e+01,http://dbpedia.org/resource/Matn_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Kfar Tay El-Matn,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Tibnit,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Nabatieh_District,https://dbpedia.org/page/Nabatieh_Governorate,Kfar Tibnit,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+00,2e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+michki,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,2e+01,2.4e+01,1e+01,1.5e+01,5e+00,http://dbpedia.org/resource/Rashaya_District,https://dbpedia.org/page/Beqaa_Governorate,Kfar michki,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfardlaqous,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Zgharta_District,https://dbpedia.org/page/North_Governorate,Kfardlaqous,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+00,1e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfarfila,https://impact.cib.gov.lb/home#open_data_section,1.4e+01,Impact Open Data,3e+01,2.5e+01,1.4e+01,1.5e+01,1e+00,http://dbpedia.org/resource/Nabatieh_District,https://dbpedia.org/page/Nabatieh_Governorate,Kfarfila,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,2e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfarfou,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,2e+01,1.8e+01,2e+01,5e+00,5e+00,http://dbpedia.org/resource/Zgharta_District,https://dbpedia.org/page/North_Governorate,Kfarfou,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfarhata+,https://impact.cib.gov.lb/home#open_data_section,3.5e+01,Impact Open Data,2.5e+01,1e+01,2e+01,5e+00,5e+00,http://dbpedia.org/resource/Koura_District,https://dbpedia.org/page/North_Governorate,Kfarhata ,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfarhata+Zgharta,https://impact.cib.gov.lb/home#open_data_section,0e+00,Impact Open Data,0e+00,0e+00,0e+00,0e+00,0e+00,http://dbpedia.org/resource/Zgharta_District,https://dbpedia.org/page/North_Governorate,Kfarhata Zgharta,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,5e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfarsghab,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,2e+01,3.5e+01,9e+00,2e+01,1e+00,http://dbpedia.org/resource/Zgharta_District,https://dbpedia.org/page/North_Governorate,Kfarsghab,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,8e+00,1e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfartoun,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,2e+01,3e+01,1e+01,2e+01,2e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Kfartoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,2e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfaryachit,https://impact.cib.gov.lb/home#open_data_section,3e+00,Impact Open Data,5e+00,3e+01,1e+01,4e+01,2e+00,http://dbpedia.org/resource/Zgharta_District,https://dbpedia.org/page/North_Governorate,Kfaryachit,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,2e+00,5e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfarzabad,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,2e+01,2e+01,5e+00,2e+01,8e+00,http://dbpedia.org/resource/ZahlÃƒÂ©_District,https://dbpedia.org/page/Beqaa_Governorate,Kfarzabad,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfarzaina,https://impact.cib.gov.lb/home#open_data_section,0e+00,Impact Open Data,0e+00,0e+00,0e+00,0e+00,0e+00,http://dbpedia.org/resource/Zgharta_District,https://dbpedia.org/page/North_Governorate,Kfarzaina,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,8e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfoun,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,2e+01,2.5e+01,1e+01,2.5e+01,2e+00,http://dbpedia.org/resource/Byblos_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Kfoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,2e+00,5e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfour+El-Aarbi,https://impact.cib.gov.lb/home#open_data_section,4.5e+01,Impact Open Data,2e+01,2e+00,1.5e+01,2e+00,1.4e+01,http://dbpedia.org/resource/Batroun_District,https://dbpedia.org/page/North_Governorate,Kfour El-Aarbi,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Nabatieh_Governorate,2e+00,1.5e+01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfour+En-Nabatieh,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,1.5e+01,1e+01,5e+00,1e+01,5e+00,http://dbpedia.org/resource/Keserwan_District,https://dbpedia.org/page/Nabatieh_Governorate,Kfour En-Nabatieh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khalwat,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,1.9e+01,1.8e+01,7e+00,2.2e+01,3e+00,http://dbpedia.org/resource/Hasbaya_District,https://dbpedia.org/page/Nabatieh_Governorate,Khalwat,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,2e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kharbe,https://impact.cib.gov.lb/home#open_data_section,1.5e+01,Impact Open Data,2e+01,2e+01,8e+00,1e+01,2.5e+01,http://dbpedia.org/resource/Byblos_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Kharbe,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kharnoub,https://impact.cib.gov.lb/home#open_data_section,8.4e+01,Impact Open Data,3e+00,2e+00,4e+00,1e+00,6e+00,http://dbpedia.org/resource/MiniyehÃ¢Â€Â“Danniyeh_District,https://dbpedia.org/page/North_Governorate,Kharnoub,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,3e+00,1e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khartoum,https://impact.cib.gov.lb/home#open_data_section,2.2e+01,Impact Open Data,3e+01,1.5e+01,5e+00,1.5e+01,1e+01,http://dbpedia.org/resource/Sidon_District,https://dbpedia.org/page/South_Governorate,Khartoum,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,3e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khat+el+Petrol,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,1e+01,3e+01,1e+01,4e+01,2e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Khat el Petrol,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khayayeb+Saida,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Sidon_District,https://dbpedia.org/page/South_Governorate,Khayayeb Saida,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khereibet+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Chouf_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Khereibet Ech-Chouf,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,3e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khinchara,https://impact.cib.gov.lb/home#open_data_section,1.8e+01,Impact Open Data,2.5e+01,2.5e+01,6e+00,2.4e+01,2e+00,http://dbpedia.org/resource/Matn_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Khinchara,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,3e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khirbet+Bisri,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,2e+01,2e+01,9e+00,8e+00,1e+01,http://dbpedia.org/resource/Chouf_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Khirbet Bisri,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,3e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khirbet+Char,https://impact.cib.gov.lb/home#open_data_section,2.9e+01,Impact Open Data,3e+01,1.5e+01,1.5e+01,5e+00,1e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Khirbet Char,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,2e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khirbet+Daoud+Aakkar,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,1e+01,1.5e+01,1e+01,5e+01,0e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Khirbet Daoud Aakkar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,1e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khirbet+Jord,https://impact.cib.gov.lb/home#open_data_section,4e+01,Impact Open Data,1e+01,2e+01,1e+01,1.5e+01,0e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Khirbet Jord,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,3e+01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khirbet+Qanafar,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,1e+01,5e+00,1e+01,2e+01,2e+01,http://dbpedia.org/resource/Western_Beqaa_District,https://dbpedia.org/page/Beqaa_Governorate,Khirbet Qanafar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,3e+00,5e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khirbet+Rouha,https://impact.cib.gov.lb/home#open_data_section,2.5e+01,Impact Open Data,1.2e+01,2.2e+01,1.5e+01,2.2e+01,1e+00,http://dbpedia.org/resource/Rashaya_District,https://dbpedia.org/page/Beqaa_Governorate,Khirbet Rouha,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khirbet+Selm,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Bint_Jbeil_District,https://dbpedia.org/page/Nabatieh_Governorate,Khirbet Selm,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khiyam+Marjaayoun,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Marjeyoun_District,https://dbpedia.org/page/Nabatieh_Governorate,Khiyam Marjaayoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,1e+01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khodr+Baalbek,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,2e+01,3e+01,1e+01,3e+01,0e+00,http://dbpedia.org/resource/Baalbek_District,https://dbpedia.org/page/Baalbek-Hermel_Governorate,Khodr Baalbek,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+00,2e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khreibet+Baabda,https://impact.cib.gov.lb/home#open_data_section,3.5e+01,Impact Open Data,2.5e+01,5e+00,2.5e+01,4e+00,5e+00,http://dbpedia.org/resource/Baabda_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Khreibet Baabda,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,3e+00,1e+01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khreibet+Ej-Jindi,https://impact.cib.gov.lb/home#open_data_section,7e+00,Impact Open Data,1e+01,2e+01,1e+01,5e+01,0e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Khreibet Ej-Jindi,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Khzaiz,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2e+01,1e+01,5e+00,3e+01,5e+00,http://dbpedia.org/resource/Sidon_District,https://dbpedia.org/page/South_Governorate,Khzaiz,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,0e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kleyleh,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,2e+01,3e+01,5e+00,1e+01,5e+00,http://dbpedia.org/resource/Chouf_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Kleyleh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,2e+01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kneisset+Aakkar,https://impact.cib.gov.lb/home#open_data_section,0e+00,Impact Open Data,1e+01,3e+01,1e+01,4e+01,0e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Kneisset Aakkar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,5e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kneisset+Ech-Chouf,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,1.5e+01,2e+01,5e+00,2e+01,5e+00,http://dbpedia.org/resource/Chouf_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Kneisset Ech-Chouf,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kneisset+Sour,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Tyre_District,https://dbpedia.org/page/South_Governorate,Kneisset Sour,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,1e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kouachra,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,1.5e+01,2.5e+01,2e+00,3.5e+01,3e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Kouachra,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,2e+00,2e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kouakh,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,8e+00,1.7e+01,5e+00,6e+01,3e+00,http://dbpedia.org/resource/Hermel_District,https://dbpedia.org/page/Baalbek-Hermel_Governorate,Kouakh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+01,1e+01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Koueikhat,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,2e+01,2.8e+01,1e+01,2e+01,2e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Koueikhat,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,3e+00,3e+01,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kounine,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,2e+01,2.5e+01,7e+00,3e+01,5e+00,http://dbpedia.org/resource/Bint_Jbeil_District,https://dbpedia.org/page/Nabatieh_Governorate,Kounine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kour,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,3e+01,1e+01,2e+01,5e+00,4e+00,http://dbpedia.org/resource/Batroun_District,https://dbpedia.org/page/North_Governorate,Kour,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,3e+00,1e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kousba,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,1.5e+01,1e+01,1e+01,7e+00,2.5e+01,http://dbpedia.org/resource/Koura_District,https://dbpedia.org/page/North_Governorate,Kousba,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,2e+00,1e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kroum+El-Aarab,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,2e+01,2e+01,1e+01,1e+01,8e+00,http://dbpedia.org/resource/Akkar_District,https://dbpedia.org/page/Akkar_Governorate,Kroum El-Aarab,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Laboueh,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Baalbek_District,https://dbpedia.org/page/Baalbek-Hermel_Governorate,Laboueh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,2e+00,1e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Lala,https://impact.cib.gov.lb/home#open_data_section,1e+01,Impact Open Data,1.5e+01,3e+01,5e+00,3e+01,8e+00,http://dbpedia.org/resource/Western_Beqaa_District,https://dbpedia.org/page/Beqaa_Governorate,Lala,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Laqlouq,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Byblos_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Laqlouq,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,8e+00,3e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Lassa,https://impact.cib.gov.lb/home#open_data_section,5e+00,Impact Open Data,2e+01,2e+01,2e+00,5e+00,4e+01,http://dbpedia.org/resource/Byblos_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Lassa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,2.5e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Lebaa,https://impact.cib.gov.lb/home#open_data_section,1.25e+01,Impact Open Data,3.5e+01,3.5e+01,5e+00,7.5e+00,2.5e+00,http://dbpedia.org/resource/Jezzine_District,https://dbpedia.org/page/South_Governorate,Lebaa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+00,0e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Lehfed,https://impact.cib.gov.lb/home#open_data_section,2e+01,Impact Open Data,2.2e+01,2e+01,2e+01,1.5e+01,2e+00,http://dbpedia.org/resource/Byblos_District,https://dbpedia.org/page/Mount_Lebanon_Governorate,Lehfed,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,NaN,NaN,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Libbaya+West+Bekaa,https://impact.cib.gov.lb/home#open_data_section,NaN,Impact Open Data,NaN,NaN,NaN,NaN,NaN,http://dbpedia.org/resource/Western_Beqaa_District,https://dbpedia.org/page/Beqaa_Governorate,Libbaya West Bekaa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
,1e+00,5e+00,,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Louayzet+Jezzine,https://impact.cib.gov.lb/home#open_data_section,3e+01,Impact Open Data,1e+01,1e+01,2e+01,9e+00,2e+01,http://dbpedia.org/resource/Jezzine_District,https://dbpedia.org/page/South_Governorate,Louayzet Jezzine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
